content_id,client_id,rf_score,risk_tier,reason_code,action,seen_in_training,days_since_last_update,impressions_90d,avg_position,ctr
content_65829f297887,client_b4944c6ff0,0.514148867935737,low,low_priority,no_action,True,8,741,7.9,1.21
content_e38fa75ec230,client_4e07408562,0.5141384773967912,low,low_priority,no_action,False,13,2856,10.7,0.14
content_7bb0b0c2684d,client_19581e27de,0.5141200495931303,low,low_priority,no_action,True,20,421,27.2,0.0
content_18a3b96f04b5,client_19581e27de,0.5141190501284963,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1608,8.2,0.37
content_f2caf69a9c8c,client_19581e27de,0.5140981897098675,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2228,5.3,0.36
content_86f3362eefc9,client_8527a891e2,0.5140298934401161,low,low_priority,no_action,False,20,10,11.2,0.0
content_3f990382af7f,client_19581e27de,0.5140267752998126,low,low_priority,no_action,True,20,19440,4.2,0.34
content_0e2a59cb793e,client_8527a891e2,0.5140022558833052,low,low_priority,no_action,False,104,13,8.2,0.0
content_91c692be5008,client_349c41201b,0.5139939012976875,low,low_priority,no_action,True,20,37945,10.0,0.34
content_6352263a28b0,client_4ec9599fc2,0.5139795465893822,low,low_priority,no_action,True,104,13,6.5,0.0
content_ea7cea4a8fd9,client_349c41201b,0.5139780304812679,low,low_priority,no_action,True,20,169602,5.4,0.57
content_d01fc6ed62b3,client_19581e27de,0.5139615322219745,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2144,24.5,0.0
content_6eb78ee53405,client_19581e27de,0.513955640586692,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13740,4.2,0.19
content_d3a29df5b1e4,client_4e07408562,0.5139385174706398,low,low_priority,no_action,False,13,1347,25.6,0.0
content_690b4d8e58eb,client_4e07408562,0.513916337686474,low,low_priority,no_action,False,13,1040,12.2,0.19
content_f8e2dc902206,client_19581e27de,0.513895424999935,low,stale_visible_but_low_model_risk,spot_check_only,True,104,17351,6.1,0.3
content_d9fd8bb80909,client_4e07408562,0.5138911246065329,low,stale_visible_but_low_model_risk,spot_check_only,False,104,1371,13.9,0.0
content_9be7bcb3152d,client_a88a7902cb,0.5138899208328127,low,low_priority,no_action,True,8,9,3.0,0.0
content_cb6f92af5cd1,client_6208ef0f77,0.5138864941024482,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8496,14.9,1.65
content_0c29c32f54c6,client_4fc82b26ae,0.5138854471097714,low,low_priority,no_action,True,20,216,10.6,0.0
content_ff832774fd69,client_9400f1b21c,0.513840356426811,low,low_priority,no_action,True,20,823,16.3,0.61
content_5415da7011cc,client_19581e27de,0.5138042375627961,low,low_priority,no_action,True,104,57680,7.0,0.11
content_968d9a20b530,client_7f2253d7e2,0.5137351286053176,low,low_priority,no_action,True,20,12509,7.2,1.07
content_eca8c1d6e4d8,client_624b60c58c,0.5137323741726451,low,low_priority,no_action,True,43,15673,6.5,0.36
content_1ead40d82bfa,client_19581e27de,0.5136995654103768,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8055,6.3,0.27
content_ca7ab0776c49,client_6208ef0f77,0.5136392195140331,low,low_priority,no_action,True,8,19414,11.9,1.31
content_55ed3776a077,client_6208ef0f77,0.5136375236054825,low,stale_visible_but_low_model_risk,spot_check_only,True,104,16837,7.3,0.71
content_7eb2b37dd0e5,client_6208ef0f77,0.5135810766157637,low,stale_visible_but_low_model_risk,spot_check_only,True,104,28836,8.4,0.84
content_47dd52c8900e,client_19581e27de,0.5135744915493112,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3367,3.2,0.53
content_189c880a20a2,client_4fc82b26ae,0.513570015351619,low,low_priority,no_action,True,20,456,7.4,0.0
content_6a5b8ccbd700,client_6208ef0f77,0.5135496015374594,low,low_priority,no_action,True,104,148534,18.3,0.6
content_2fb1ccd00bf9,client_bbb965ab0c,0.5134609068117706,low,low_priority,no_action,True,15,9539,5.4,1.06
content_fbc1aab70343,client_3fdba35f04,0.5134545710346387,low,low_priority,no_action,True,20,8057,8.6,0.51
content_4906d29ba43b,client_19581e27de,0.5134513214411314,low,low_priority,no_action,True,104,129,21.5,0.0
content_d4376419e1aa,client_19581e27de,0.5134508635289347,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4817,5.5,0.33
content_cc7180fb4ff7,client_6208ef0f77,0.5134370188611654,low,stale_visible_but_low_model_risk,spot_check_only,True,104,17081,8.7,0.63
content_4c0ec7058d58,client_19581e27de,0.5134197471293022,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4270,1.8,0.77
content_cc31b11cfa6d,client_f74efabef1,0.5133548365032108,low,low_priority,no_action,True,20,100,43.3,1.0
content_78f3fe2b567d,client_6208ef0f77,0.513325675486499,low,low_priority,no_action,True,104,37647,9.4,0.52
content_9cb4b6b99f4a,client_19581e27de,0.5132614348984222,low,stale_visible_but_low_model_risk,spot_check_only,True,104,881,21.0,0.23
content_81e8f3a5bc0f,client_98a3ab7c34,0.5132225400454946,low,low_priority,no_action,True,1,4,17.3,0.0
content_712a015aaba0,client_98a3ab7c34,0.5132225400454946,low,low_priority,no_action,True,1,4,16.3,0.0
content_a5a5392242a4,client_4e07408562,0.5131875627738681,low,low_priority,no_action,False,7,3997,6.1,0.08
content_71a02813291d,client_19581e27de,0.5131689675388182,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4402,2.9,0.5
content_45b120bb0885,client_4e07408562,0.5130443127678469,low,low_priority,no_action,False,25,5374,9.6,0.24
content_4ebb11b334f1,client_f369cb89fc,0.513043064280243,low,low_priority,no_action,False,20,23915,4.0,0.36
content_e1f5b664754c,client_19581e27de,0.5130333561067443,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2674,2.1,0.97
content_7c23c969bcd3,client_b4944c6ff0,0.5129958571839133,low,low_priority,no_action,True,20,14054,4.0,1.15
content_bb4ee5775b44,client_19581e27de,0.5129811242483616,low,stale_visible_but_low_model_risk,spot_check_only,True,104,425,24.6,0.0
content_3ef8a99234a7,client_4ec9599fc2,0.5129791459024821,low,low_priority,no_action,True,104,16,15.0,0.0
content_f3731fdbc7a5,client_8722616204,0.5129290764972532,low,low_priority,no_action,True,8,6,8.2,0.0
content_48646ae101fe,client_f369cb89fc,0.5129164919825214,low,low_priority,no_action,False,20,285,5.2,1.75
content_a3d5ade7af09,client_bbb965ab0c,0.5128765026810954,low,low_priority,no_action,True,15,19087,3.8,0.45
content_69fd67402908,client_19581e27de,0.5128657434994922,low,low_priority,no_action,True,104,143,5.0,0.7
content_1a360c35ce98,client_624b60c58c,0.5128631786844802,low,low_priority,no_action,True,20,38,8.8,0.0
content_47b4dd8fdfc7,client_19581e27de,0.5128491875441449,low,low_priority,no_action,True,20,7202,8.7,0.17
content_7eb78cffb19e,client_19581e27de,0.5128398605439876,low,low_priority,no_action,True,104,34257,8.1,0.14
content_89013202f160,client_349c41201b,0.5128320304361439,low,low_priority,no_action,True,20,7527,6.8,1.49
content_08fd124a6e6f,client_8527a891e2,0.5128230641292301,low,stale_visible_but_low_model_risk,spot_check_only,False,104,23956,8.8,0.23
content_7f7d3a9330bd,client_8527a891e2,0.5128137763482318,low,low_priority,no_action,False,20,13,7.2,0.0
content_90ff1a5c0f18,client_98a3ab7c34,0.5128049893870326,low,low_priority,no_action,True,1,7,13.3,0.0
content_5634f9b47153,client_8722616204,0.5128022476454062,low,low_priority,no_action,True,8,5,12.2,0.0
content_84a4de62123b,client_4e07408562,0.5128015946823009,low,low_priority,no_action,False,25,13312,14.9,0.11
content_f553f17d2d72,client_8722616204,0.5127677294893257,low,low_priority,no_action,True,8,12,7.5,8.33
content_0505c0b112e9,client_19581e27de,0.5127394960702977,low,low_priority,no_action,True,104,100,4.3,2.0
content_3ad164137a86,client_d59eced1de,0.5127310356559969,low,low_priority,no_action,True,104,115,52.4,0.0
content_f86731aaeb01,client_19581e27de,0.5127290773090326,low,low_priority,no_action,True,20,5516,10.1,0.11
content_a8a42d1738e1,client_624b60c58c,0.5127128727292276,low,low_priority,no_action,True,104,26,4.5,0.0
content_474dd281fb58,client_8722616204,0.5126638971470941,low,low_priority,no_action,True,20,9,6.8,0.0
content_8557250d1279,client_6208ef0f77,0.5126377850923592,low,stale_visible_but_low_model_risk,spot_check_only,True,104,15786,8.6,1.03
content_9acd1f0a15e7,client_f369cb89fc,0.5126094489040517,low,low_priority,no_action,False,20,40827,5.3,0.37
content_47b8b12d581e,client_7f2253d7e2,0.5125871944255613,low,low_priority,no_action,True,106,40305,28.4,0.96
content_4c6ba98ab2f4,client_bbb965ab0c,0.5125861791132207,low,low_priority,no_action,True,20,11073,4.7,1.04
content_65a58bb305e7,client_4ec9599fc2,0.5125860848140616,low,low_priority,no_action,True,104,40,4.1,0.0
content_833d3cee6f81,client_19581e27de,0.5125855556859104,low,low_priority,no_action,True,104,40342,3.8,0.62
content_9ba91a1c7fb5,client_3fdba35f04,0.5125845370417665,low,low_priority,no_action,True,26,27675,19.6,0.34
content_bf596d776b90,client_19581e27de,0.5125411346646137,low,stale_visible_but_low_model_risk,spot_check_only,True,104,9078,7.0,0.35
content_a2290e983cef,client_6208ef0f77,0.512492079376106,low,low_priority,no_action,True,104,31993,13.7,0.9
content_28adffd1e906,client_f74efabef1,0.5123335947698803,low,low_priority,no_action,True,20,13,53.1,0.0
content_3cf332981a39,client_8527a891e2,0.5123264767958776,low,low_priority,no_action,False,104,124,12.9,4.84
content_f2a9e5e1840d,client_4e07408562,0.512322075880686,low,low_priority,no_action,False,20,8402,7.8,0.14
content_b57ac603d160,client_19581e27de,0.5123122388701034,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2959,9.3,0.54
content_9db1d0588536,client_8527a891e2,0.5122825543365149,low,low_priority,no_action,False,104,83,71.9,0.0
content_2c8956be0d58,client_4e07408562,0.5122528309899713,low,low_priority,no_action,False,25,16811,12.2,0.1
content_04c30c8a0ea1,client_19581e27de,0.5122441926054878,low,low_priority,no_action,True,104,46538,3.7,0.39
content_a5d84ceb6fd1,client_349c41201b,0.5121903312575621,low,low_priority,no_action,True,20,65091,5.6,0.32
content_63ccfce0f1e1,client_d59eced1de,0.5121886370826609,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1449,7.4,0.62
content_4748cd2c2a0a,client_6208ef0f77,0.5121551898544691,low,low_priority,no_action,True,104,38089,17.7,0.51
content_7ded7eee783d,client_19581e27de,0.5121336763711322,low,stale_visible_but_low_model_risk,spot_check_only,True,104,740,23.0,0.0
content_60d483a7cd69,client_7f2253d7e2,0.5121264421153738,low,low_priority,no_action,True,20,22198,9.7,1.06
content_7eb1d62d2e79,client_4fc82b26ae,0.5121195882453565,low,low_priority,no_action,True,20,34,11.4,0.0
content_abde4348c0fa,client_bbb965ab0c,0.5121036042896431,low,low_priority,no_action,True,15,36749,6.9,0.35
content_602699783673,client_6208ef0f77,0.5120142606135244,low,stale_visible_but_low_model_risk,spot_check_only,True,104,21648,7.1,0.74
content_cac05c59c6d9,client_4ec9599fc2,0.5119981735669262,low,low_priority,no_action,True,20,40,14.8,0.0
content_f9db581c1acf,client_19581e27de,0.511946122236734,low,low_priority,no_action,True,20,21038,6.2,0.73
content_d647466fe9f5,client_4e07408562,0.5119351794303658,low,low_priority,no_action,False,13,6360,45.4,0.02
content_758db544d84f,client_6208ef0f77,0.5119230783479438,low,low_priority,no_action,True,104,131219,13.8,0.41
content_97bb507def8a,client_6208ef0f77,0.5118977290890087,low,stale_visible_but_low_model_risk,spot_check_only,True,104,27308,10.1,0.86
content_f4d42895bc37,client_349c41201b,0.511879429355343,low,low_priority,no_action,True,20,32696,4.3,0.46
content_d75f26099a8e,client_4e07408562,0.5118593562285996,low,low_priority,no_action,False,14,1412,12.0,0.21
content_4f6920955c40,client_19581e27de,0.5117914558787333,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1656,3.1,0.85
content_145e3598d8fe,client_4e07408562,0.5117852315169368,low,stale_visible_but_low_model_risk,spot_check_only,False,104,856,10.3,1.05
content_9fd47acb86ed,client_d029fa3a95,0.5117520858797049,low,low_priority,no_action,True,20,34,7.1,2.94
content_6b42235cade4,client_f369cb89fc,0.5117457394058352,low,low_priority,no_action,False,20,35514,5.9,0.33
content_e8f12f8191d3,client_f369cb89fc,0.5117393329746412,low,low_priority,no_action,False,8,8,7.3,0.0
content_8319f80c0781,client_19581e27de,0.5117061100290011,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1250,13.0,0.24
content_86e4443c9102,client_19581e27de,0.5117007443911098,low,stale_visible_but_low_model_risk,spot_check_only,True,104,15386,5.4,0.38
content_12865e681d4a,client_f369cb89fc,0.5116657629756924,low,low_priority,no_action,False,20,12691,4.0,0.54
content_8db3b99daf79,client_19581e27de,0.5115537642646178,low,low_priority,no_action,True,20,25785,1.8,0.48
content_7a6df559322d,client_19581e27de,0.5114779312327336,low,low_priority,no_action,True,104,43650,0.7,0.14
content_3b275041a531,client_6208ef0f77,0.511434193359639,low,stale_visible_but_low_model_risk,spot_check_only,True,104,16281,13.5,2.33
content_3e9616db048d,client_19581e27de,0.5114329793002328,low,stale_visible_but_low_model_risk,spot_check_only,True,104,27577,6.0,0.25
content_891cccb07396,client_19581e27de,0.5114276271875604,low,stale_visible_but_low_model_risk,spot_check_only,True,104,9877,2.7,0.73
content_4cdc95ebf5ca,client_3fdba35f04,0.5113929723896737,low,low_priority,no_action,True,20,4870,14.3,0.33
content_673976612e75,client_19581e27de,0.5113209688635691,low,low_priority,no_action,True,104,103,5.8,0.97
content_8155d7a03c6c,client_f74efabef1,0.5113176256294487,low,low_priority,no_action,True,8,10,0.9,0.0
content_b5f1b67fc188,client_19581e27de,0.511311753819342,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2860,3.8,0.84
content_458038cfbf7c,client_4e07408562,0.511239741554804,low,low_priority,no_action,False,7,2178,30.7,0.09
content_69cdbc18baca,client_6208ef0f77,0.5112387418520848,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13567,12.2,1.3
content_452ee96fa4b6,client_19581e27de,0.511223816685926,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4550,5.3,0.68
content_508d377f7154,client_19581e27de,0.5112150136244025,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2610,11.4,0.38
content_356ed2b5358f,client_19581e27de,0.5111836576166863,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5672,3.5,0.33
content_149efad4adeb,client_b4944c6ff0,0.5111780730346245,low,low_priority,no_action,True,20,13653,4.7,0.51
content_d58a72ff923f,client_bbb965ab0c,0.5111251853194634,low,low_priority,no_action,True,15,70993,6.0,0.31
content_9ce4789eadef,client_19581e27de,0.511120950324802,low,low_priority,no_action,True,20,7586,9.7,0.15
content_50b7adc6cbdf,client_bbb965ab0c,0.5111202986786066,low,low_priority,no_action,True,15,18292,5.4,0.59
content_67b7450f085b,client_4e07408562,0.5111023040705867,low,low_priority,no_action,False,25,19261,7.8,0.09
content_cb98447cd7bd,client_19581e27de,0.5110722038958222,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1945,7.2,0.41
content_c288866aa17e,client_6208ef0f77,0.5110708011410336,low,stale_visible_but_low_model_risk,spot_check_only,True,104,12548,9.7,2.15
content_5fc851327097,client_4e07408562,0.5110367258481288,low,low_priority,no_action,False,104,87,25.0,2.3
content_53192a290b6b,client_19581e27de,0.5110284183459962,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5778,2.5,0.38
content_101a3ba31321,client_8722616204,0.5109834592158884,low,low_priority,no_action,True,20,57,9.5,1.75
content_520657b8f2c1,client_6208ef0f77,0.5109627733672948,low,stale_visible_but_low_model_risk,spot_check_only,True,104,14948,22.9,0.72
content_e59af9079935,client_19581e27de,0.5109465602866213,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2223,6.3,0.45
content_467d563aa136,client_19581e27de,0.510945261105927,low,low_priority,no_action,True,20,107854,5.0,0.32
content_f636be06f1c1,client_8527a891e2,0.5109316211864843,low,low_priority,no_action,False,20,8,98.8,0.0
content_4b61b04feabd,client_19581e27de,0.5109257127525388,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6726,6.9,0.3
content_15a4a8732401,client_f369cb89fc,0.5108857499953849,low,low_priority,no_action,False,8,6,15.5,0.0
content_1656f1ae6521,client_f74efabef1,0.5108693653409028,low,low_priority,no_action,True,20,7,40.4,0.0
content_dbd5afd94be0,client_19581e27de,0.5108595931209966,low,low_priority,no_action,True,104,30272,4.8,0.48
content_6f81ccd92b64,client_19581e27de,0.5108447503807443,low,low_priority,no_action,True,104,73675,2.9,0.19
content_292efd8c2a22,client_e629fa6598,0.510826876462206,low,stale_visible_but_low_model_risk,spot_check_only,False,104,4774,8.0,0.71
content_57fd6aa32348,client_19581e27de,0.5108069737786551,low,stale_visible_but_low_model_risk,spot_check_only,True,104,398,3.9,0.5
content_3716b51232b7,client_6208ef0f77,0.5107575296984446,low,low_priority,no_action,True,26,22125,11.0,0.96
content_4256611e69a4,client_19581e27de,0.5107471185593699,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2326,5.2,0.47
content_ec66c58d9826,client_7f2253d7e2,0.5106742947250213,low,low_priority,no_action,True,20,67880,4.8,0.66
content_97dcb6157f0c,client_19581e27de,0.5106638639046867,low,stale_visible_but_low_model_risk,spot_check_only,True,104,9890,4.6,0.27
content_146b6f47799e,client_19581e27de,0.5106578936980266,low,low_priority,no_action,True,20,22394,3.2,0.54
content_80760f3626d1,client_3fdba35f04,0.51064801126252,low,low_priority,no_action,True,19,12047,4.5,0.19
content_009fe48fadc0,client_98a3ab7c34,0.5105953884632587,low,low_priority,no_action,True,1,6,15.8,0.0
content_2aa0af934942,client_19581e27de,0.5105369499993864,low,low_priority,no_action,True,104,35934,4.6,0.34
content_864fec53a163,client_4e07408562,0.5105318841840784,low,low_priority,no_action,False,25,10564,6.5,1.46
content_e1228050bad0,client_19581e27de,0.5105236115684878,low,low_priority,no_action,True,20,207,26.9,0.0
content_ae2af765d276,client_349c41201b,0.5104939304207518,low,low_priority,no_action,True,8,129864,5.0,0.57
content_88f9453f474e,client_19581e27de,0.5104755831865881,low,low_priority,no_action,True,104,168,9.0,1.19
content_0132aa13b29a,client_bbb965ab0c,0.510433732202375,low,low_priority,no_action,True,15,26002,8.4,0.44
content_a6b64150990e,client_4e07408562,0.5104004805512911,low,low_priority,no_action,False,25,27326,6.7,0.43
content_fa718258079e,client_19581e27de,0.5103995650088987,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2627,5.1,0.42
content_1409266736ef,client_4ec9599fc2,0.5103990393847081,low,low_priority,no_action,True,104,12,7.3,0.0
content_a7427266c305,client_19581e27de,0.5103760092380085,low,low_priority,no_action,True,104,201111,5.7,0.11
content_808ba8c29edb,client_4e07408562,0.5103754420617282,low,low_priority,no_action,False,104,114,15.9,0.0
content_3b2ebf066932,client_19581e27de,0.5103325774987798,low,stale_visible_but_low_model_risk,spot_check_only,True,104,10943,4.4,0.24
content_73cf70f08e06,client_19581e27de,0.5102782546144053,low,stale_visible_but_low_model_risk,spot_check_only,True,104,28950,2.9,0.24
content_d331566985fb,client_19581e27de,0.5102337234065949,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6505,5.4,0.32
content_08eb54be7780,client_19581e27de,0.5102223578878425,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4269,4.5,0.49
content_7ff243a69a4b,client_6208ef0f77,0.5102108884069272,low,stale_visible_but_low_model_risk,spot_check_only,True,104,23163,7.2,0.63
content_57de76b80eb8,client_19581e27de,0.5101922065545138,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1581,3.8,0.7
content_b9104a222d01,client_f369cb89fc,0.5101857271067378,low,low_priority,no_action,False,20,25,6.2,4.0
content_c8f7e3b9891c,client_7f2253d7e2,0.5101779025581482,low,stale_visible_but_low_model_risk,spot_check_only,True,106,12029,5.8,1.01
content_bb064ec20495,client_349c41201b,0.5101744501551265,low,low_priority,no_action,True,8,52044,4.4,0.4
content_e8baefc221d3,client_8527a891e2,0.5101504678413495,low,low_priority,no_action,False,104,7,20.4,0.0
content_dc5c6e103bbb,client_bbb965ab0c,0.5101273338430511,low,low_priority,no_action,True,15,26208,5.4,0.74
content_6475bcaad4bb,client_19581e27de,0.5101119047230035,low,low_priority,no_action,True,20,6487,7.9,0.12
content_238b38150344,client_624b60c58c,0.5100977795854268,low,low_priority,no_action,True,8,9,6.1,0.0
content_7e1c53cbeccc,client_19581e27de,0.5100329947640532,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2248,5.5,0.49
content_482aff19e9cc,client_7f2253d7e2,0.5100085537605465,low,stale_visible_but_low_model_risk,spot_check_only,True,106,26287,13.2,2.43
content_2dcb5d9a85de,client_19581e27de,0.5099972500381589,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3381,6.2,0.44
content_6cba699223ad,client_4ec9599fc2,0.5099628366303922,low,low_priority,no_action,True,104,22,5.1,4.55
content_75aa30f2dfc4,client_624b60c58c,0.5099381501391326,low,low_priority,no_action,True,20,15,7.6,0.0
content_bf27c5e56574,client_19581e27de,0.5098857510708062,low,stale_visible_but_low_model_risk,spot_check_only,True,104,7303,5.2,0.3
content_9493ba1c9475,client_6208ef0f77,0.5098780851201085,low,stale_visible_but_low_model_risk,spot_check_only,True,104,19043,24.0,0.58
content_474470ea95ba,client_19581e27de,0.5097810546217607,low,low_priority,no_action,True,20,15844,5.2,0.47
content_9049a5fe0de3,client_6208ef0f77,0.5097800676039606,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13431,27.5,0.57
content_3f403bb36296,client_19581e27de,0.5097060256072048,low,low_priority,no_action,True,104,156681,4.5,0.36
content_272fb1aa2530,client_19581e27de,0.5096910902347612,low,stale_visible_but_low_model_risk,spot_check_only,True,104,522,22.8,0.19
content_7a592d162f16,client_bbb965ab0c,0.5096648023427495,low,low_priority,no_action,True,15,23070,6.0,0.62
content_83163890c43a,client_19581e27de,0.5096327935554393,low,stale_visible_but_low_model_risk,spot_check_only,True,104,29822,3.1,0.44
content_b1ffe228c624,client_f74efabef1,0.5096216156164721,low,low_priority,no_action,True,20,149,47.4,1.34
content_f601e3a69412,client_4e07408562,0.5096041028309577,low,stale_visible_but_low_model_risk,spot_check_only,False,104,6368,4.7,0.96
content_e96cd03836d8,client_6208ef0f77,0.5095914848223221,low,stale_visible_but_low_model_risk,spot_check_only,True,104,12253,8.5,1.36
content_36641a59ce1a,client_98a3ab7c34,0.5095186020675325,low,low_priority,no_action,True,1,6,7.8,0.0
content_895f8188c254,client_4ec9599fc2,0.509484763077621,low,low_priority,no_action,True,104,123,4.6,0.0
content_d64cf31fe77e,client_19581e27de,0.5093910356414846,low,stale_visible_but_low_model_risk,spot_check_only,True,104,20209,2.3,0.3
content_fadc1b872839,client_f369cb89fc,0.5093679381395946,low,low_priority,no_action,False,20,43,5.9,9.3
content_e282ce5afe31,client_bbb965ab0c,0.5093576920106933,low,low_priority,no_action,True,15,18023,5.8,0.5
content_c580c8de6f61,client_bbb965ab0c,0.5093529645634338,low,low_priority,no_action,True,15,16768,5.0,0.69
content_1c793abc0265,client_6208ef0f77,0.5093476500189691,low,low_priority,no_action,True,20,12275,8.1,1.21
content_6e3312cb2476,client_6208ef0f77,0.5091999916852891,low,stale_visible_but_low_model_risk,spot_check_only,True,104,27224,12.0,1.45
content_decc5c95ff60,client_19581e27de,0.5090548855368825,low,low_priority,no_action,True,20,5873,9.2,0.1
content_fb8457654503,client_6208ef0f77,0.509010479144854,low,stale_visible_but_low_model_risk,spot_check_only,True,104,18787,26.0,0.73
content_c5488a7bc46f,client_19581e27de,0.5089996559092941,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3107,3.9,0.71
content_b5080455425a,client_98a3ab7c34,0.5089802541158998,low,low_priority,no_action,True,1,7,6.7,0.0
content_0256d230e82a,client_19581e27de,0.508979065397019,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5261,1.8,0.95
content_0fede1f90032,client_19581e27de,0.5089639035533486,low,low_priority,no_action,True,20,19651,5.1,0.35
content_bf54f1b66e17,client_4e07408562,0.5089259224051732,low,low_priority,no_action,False,14,7874,8.2,0.05
content_ab6fc6e4ba89,client_19581e27de,0.5089223800330531,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1761,8.4,0.51
content_cc5f4732257f,client_9f14025af0,0.5089153356333815,low,low_priority,no_action,True,151,28,10.9,0.0
content_e5e85785384e,client_349c41201b,0.5088360286738812,low,low_priority,no_action,True,20,18969,10.7,1.27
content_b86c2f03322e,client_19581e27de,0.5088252274881184,low,low_priority,no_action,True,20,26964,4.3,0.61
content_ed749063510d,client_19581e27de,0.5088174815505611,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1348,5.2,0.59
content_bc00ffc7d959,client_19581e27de,0.5087704195727851,low,low_priority,no_action,True,104,32761,3.8,0.34
content_2f0d111f7ba6,client_4e07408562,0.5087369063220687,low,low_priority,no_action,False,13,2744,12.3,0.4
content_f571d403b0c8,client_19581e27de,0.5087315657025022,low,stale_visible_but_low_model_risk,spot_check_only,True,104,9223,6.3,0.29
content_3bcf2b902283,client_19581e27de,0.5087312534922586,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4667,6.0,0.34
content_f3b0e3b780a1,client_3fdba35f04,0.5087159103644713,low,low_priority,no_action,True,26,24759,8.6,0.34
content_23077e0641b0,client_9f14025af0,0.5087051598518624,low,low_priority,no_action,True,20,80,72.2,1.25
content_0a34d6afa4f4,client_19581e27de,0.5086778029924534,low,low_priority,no_action,True,104,39602,7.0,0.17
content_89eb84c87a2a,client_19581e27de,0.5086216271044759,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4590,5.6,0.39
content_dc15af7f9670,client_624b60c58c,0.5086070247812221,low,low_priority,no_action,True,8,8,6.4,0.0
content_271e35948ac2,client_19581e27de,0.5085818816815543,low,low_priority,no_action,True,20,21985,6.1,0.35
content_e1745751b851,client_b4944c6ff0,0.5085126649687871,low,low_priority,no_action,True,20,17248,6.2,0.64
content_f421c3b8f09c,client_8722616204,0.5084840501230055,low,low_priority,no_action,True,8,6,5.0,0.0
content_bae7c38ddb8a,client_4ec9599fc2,0.5084421636313371,low,low_priority,no_action,True,104,12,8.8,0.0
content_19cdae9a8d0e,client_19581e27de,0.5083902844596505,low,stale_visible_but_low_model_risk,spot_check_only,True,104,22162,4.6,0.26
content_6726fccc974d,client_4ec9599fc2,0.5083626349903603,low,low_priority,no_action,True,104,15,6.1,0.0
content_ea743f8ac8cb,client_19581e27de,0.5083490941857828,low,stale_visible_but_low_model_risk,spot_check_only,True,104,363,15.9,0.28
content_ea3fda17b02a,client_6208ef0f77,0.5083407739840755,low,stale_visible_but_low_model_risk,spot_check_only,True,104,19735,10.5,0.99
content_88c5b422a5df,client_349c41201b,0.50823453542772,low,low_priority,no_action,True,20,44133,6.5,0.49
content_5aa79afa9801,client_19581e27de,0.5082158313241847,low,stale_visible_but_low_model_risk,spot_check_only,True,104,724,7.9,0.97
content_eb4826589689,client_b4944c6ff0,0.5081986794351369,low,low_priority,no_action,True,20,18511,5.2,0.47
content_1092524327c4,client_6208ef0f77,0.5081949775897029,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13307,8.3,0.88
content_595d69dd2627,client_6208ef0f77,0.5081907757643225,low,low_priority,no_action,True,104,66374,11.8,0.58
content_45f35d559979,client_6208ef0f77,0.5080497963749397,low,low_priority,no_action,True,104,82770,14.8,0.66
content_164f5bc59472,client_4e07408562,0.5080015224374282,low,low_priority,no_action,False,104,180,67.5,0.0
content_0570b79cbd58,client_9f14025af0,0.5079608660949808,low,low_priority,no_action,True,20,46,54.0,8.7
